Title,Bedrooms,Bathrooms,Floor_no,Occupancy_status,Floor_area,City,Location,Price_in_taka
"1230 sqft, 3  Beds  Apartment/Flats for Rent at Mirpur 10 Rent",3.0,3.0,,vacant,1230.0,narayanganj-city,"Mirpur 10, Dhaka","৳16,000"
"900 sqft, 2  Beds  Apartment/Flats for Rent at Uttara Rent",2.0,2.0,,vacant,900.0,narayanganj-city,"Uttara, Dhaka","৳15,000"
"1550 sqft, 3 Beds Under Construction Land Sharing Flat for Sale at Basila Sale",3.0,3.0,,vacant,1550.0,narayanganj-city,"Basila, Dhaka","৳7,284,999"
"1800 sqft, 3  Beds  Apartment/Flats for Rent at Dhanmondi Rent",3.0,4.0,,vacant,1800.0,narayanganj-city,"Dhanmondi, Dhaka","৳4,000"
"1575 sqft, 3  Beds  Apartment/Flats for Rent at Kalabagan Rent",3.0,3.0,,vacant,1575.0,narayanganj-city,"Kalabagan, Dhaka","৳42,000"
"1375 sqft, 3 Beds Ready Flat for Sale at Mirpur 11.5, Extension Pallabi 2nd gate Sale",3.0,3.0,,vacant,1375.0,narayanganj-city,"Mirpur 11, Dhaka","৳10,400,000"
"900 sqft, 3  Beds  Apartment/Flats for Rent at Jatrabari Rent",3.0,2.0,,vacant,900.0,narayanganj-city,"Jatrabari, Dhaka","৳11,500"
"1550 sqft, 3 Beds Ready Apartment/Flats for Sale at Aftab Nagar Sale",3.0,3.0,,vacant,1550.0,narayanganj-city,"Aftab Nagar, Dhaka","৳13,200,000"
"700 sqft, 2  Beds  Apartment/Flats for Rent at Mirpur 1 Rent",2.0,2.0,,vacant,700.0,narayanganj-city,"Mirpur 1, Dhaka","৳14,000"
"4500 sqft, 4  Beds  Apartment/Flats for Rent at Khulshi Rent",4.0,5.0,,vacant,4500.0,narayanganj-city,"Khulshi, Chittagong","৳75,000"
"1380 sqft, 3  Beds  Apartment/Flats for Rent at Savar Rent",3.0,3.0,,vacant,1380.0,narayanganj-city,"Savar, Dhaka","৳2,000"
"685 sqft, 2  Beds  Apartment/Flats for Rent at Baridhara Rent",2.0,1.0,,vacant,685.0,narayanganj-city,"Baridhara, Dhaka",৳1
"১৬২০বর্গফুট ফ্ল্যাট বিক্রি৮২০০টাকা প্রতি বর্গফুট বসুন্ধরা ব্লক-এল,রোড-৪৭ Sale",3.0,3.0,,vacant,1600.0,narayanganj-city,"Bashundhara R/A, Dhaka","৳14,100,000"
"1515 sqft, 3 Beds Ready Apartment/Flats for Sale at Bashundhara R/A Sale",3.0,4.0,,vacant,1515.0,narayanganj-city,"Bashundhara R/A, Dhaka","৳11,500,000"
"1480 sqft, 3 Beds Ready Apartment/Flats for Sale at Shantinagar Sale",3.0,3.0,,vacant,1480.0,narayanganj-city,"Shantinagar, Dhaka","৳10,600,000"
কাজিপাড়ায় ৪৫ লক্ষ টাকায় তিতাস গ্যাস সহ রেডি ফ্লাট! Sale,3.0,2.0,,vacant,1080.0,narayanganj-city,"Kazipara, Dhaka","৳4,536,000"
"1403 sqft, 4 Beds Under Construction Apartment/Flats for Sale at Badda Sale",4.0,3.0,,vacant,1403.0,narayanganj-city,"Badda, Dhaka","৳8,718,000"
"3 Beds  Apartment/Flats for Rent at গোহাইল রোড (Gohail Road) , Sutrapur ,Bogra (Abkon Tower) Rent",3.0,3.0,,vacant,1422.0,narayanganj-city,"Gohail Road, Bogra","৳15,000"
1200 sqft flat Sale at Hemayetpur Sale,3.0,3.0,,vacant,1200.0,narayanganj-city,"Hemayetpur, Dhaka","৳5,640,000"
"3 katha, Upcoming   Residential Plot for Sale at Aftab Nagar Sale",,,,vacant,3.0,narayanganj-city,"Aftab Nagar, Dhaka","৳45,000,000"
আশুলিয়ার প্রাইম লোকেশনে ১০ শতাংশ জমি বিক্রয় Sale,,,,vacant,6.0,narayanganj-city,"Savar, Dhaka","৳12,000,000"
"1650 sqft, 4 Beds Ready Apartment/Flats for Sale at Mirpur 13 Sale",4.0,3.0,,vacant,1650.0,narayanganj-city,"Mirpur 13, Dhaka","৳12,200,000"
"1000 sqft, 2  Beds  Apartment/Flats for Rent at Baridhara Rent",2.0,1.0,,vacant,1000.0,narayanganj-city,"Baridhara, Dhaka","৳55,000"
"1500 sqft, 4 Beds Ready Apartment/Flats for Sale at Banasree Sale",4.0,3.0,,vacant,1500.0,narayanganj-city,"Banasree, Dhaka","৳10,200,000"
"1483 sqft, 3 Beds Ready Flats for Sale at Aftab Nagar Sale",3.0,3.0,,vacant,1483.0,narayanganj-city,"Aftab Nagar, Dhaka","৳11,200,000"
"700 sqft, 3  Beds  Independent House for Rent at Mirpur 6 Rent",3.0,1.0,,vacant,700.0,narayanganj-city,"Mirpur 6, Dhaka","৳12,000"
"1226 sqft, 3 Beds, 3 Baths, 1 Drawing , 1 Dining, 3 Barandhas, Brand New Ready Apartment/Flats for Sale at Mirpur 10 Sale",3.0,3.0,,vacant,1226.0,narayanganj-city,"Mirpur 10, Dhaka","৳9,534,000"
"1600 sqft, 4  Beds  Apartment/Flats for Rent at Khilgaon Rent",4.0,3.0,,vacant,1600.0,narayanganj-city,"Khilgaon, Dhaka","৳50,000"
"200 sqft, 1  Bed  Apartment/Flats for Rent at Mirpur 12 Rent",1.0,1.0,,vacant,200.0,narayanganj-city,"Mirpur 12, Dhaka","৳7,500"
"-1770 sqft, 3  Beds  Apartment/Flats for Rent at Uttara Rent",3.0,3.0,,vacant,-1770.0,narayanganj-city,"Uttara, Dhaka","৳45,000"
"1980 sqft, 4 Beds Ready Apartment/Flats for Sale at Azimpur Sale",4.0,3.0,,vacant,1980.0,narayanganj-city,"Azimpur, Dhaka","৳20,099,999"
"3 katha, Under Development  Residential Plot for Sale at Purbachal Sale",,,,vacant,3.0,narayanganj-city,"Purbachal, Dhaka","৳869,999"
"800 katha, Ready  Agriculture/Farm Land for Sale at Karatia Sale",,,,vacant,800.0,narayanganj-city,"Karatia, Tangail","৳40,000,000"
"1420 sqft, 3 Beds Used Apartment/Flats for Sale at Basabo Sale",3.0,3.0,,vacant,1420.0,narayanganj-city,"Basabo, Dhaka","৳7,809,999"
"1100 sqft, 3 Beds Used Apartment/Flats for Sale at Malibag Sale",3.0,2.0,,vacant,1100.0,narayanganj-city,"Malibag, Dhaka","৳6,600,000"
"2410 sqft, 3 Beds Used Apartment/Flats for Sale at Dhanmondi Sale",3.0,4.0,,vacant,2410.0,narayanganj-city,"Dhanmondi, Dhaka","৳42,500,000"
"1050 sqft, 3  Beds  Apartment/Flats for Rent at Khilgaon Rent",3.0,2.0,,vacant,1050.0,narayanganj-city,"Khilgaon, Dhaka","৳19,000"
"1400 sqft, 3 Beds Used Apartment; DISCOUNTED 15% Off at CTG DOHS. Contact quickly!! Sale",3.0,4.0,,vacant,1400.0,narayanganj-city,"Bayazid, Chittagong","৳7,398,999"
"2150 sqft, 4  Beds  Apartment/Flats for Rent at Bashundhara R/A Rent",4.0,4.0,,vacant,2150.0,narayanganj-city,"Bashundhara R/A, Dhaka","৳80,000"
"850 sqft, 2  Beds  Apartment/Flats for Rent at Malibag Rent",2.0,2.0,,vacant,850.0,narayanganj-city,"Malibag, Dhaka","৳6,000"
"2450 sqft, 5  Beds  Apartment/Flats for Rent at Shewrapara Rent",5.0,5.0,,vacant,2450.0,narayanganj-city,"Shewrapara, Dhaka","৳45,000"
"1800 sqft, 4 Beds Ready Apartment/Flats for Sale at Basila Sale",4.0,3.0,,vacant,1800.0,narayanganj-city,"Basila, Dhaka","৳8,550,000"
"1150 sqft, 3  Beds  Apartment/Flats for Rent at Uttara Rent",3.0,2.0,,vacant,1150.0,narayanganj-city,"Uttara, Dhaka",৳2
"1398 sqft, 3 Beds Ready Flat for Sale at Badda Sale",3.0,3.0,,vacant,1398.0,narayanganj-city,"Badda, Dhaka","৳6,431,000"
"1370 sqft, 3 Beds Almost Ready Apartment/Flats for Sale at Khilkhet Sale",3.0,3.0,,vacant,1370.0,narayanganj-city,"Khilkhet, Dhaka","৳6,781,999"
"1130 sqft, 3  Beds  Apartment/Flats for Rent at Rampura Rent",3.0,3.0,,vacant,1130.0,narayanganj-city,"Rampura, Dhaka","৳18,000"
"1030 sqft, 3 Beds Almost Ready Apartment/Flats for Sale at Rupnagar Sale",3.0,2.0,,vacant,1030.0,narayanganj-city,"Rupnagar, Dhaka","৳6,280,000"
"2000 sqft, Office Space for Rent at Dhanmondi Rent",,,,vacant,2000.0,narayanganj-city,"Dhanmondi, Dhaka","৳85,000"
"1200 sqft, 3  Beds  Apartment/Flats for Rent at Aftab Nagar Rent",3.0,2.0,,vacant,1200.0,narayanganj-city,"Aftab Nagar, Dhaka","৳30,000"
"1089 sqft, 4dining, 4 kitchen, 5 bathroom total 10 room Used Independent House for Sale at Khan Jahan Ali Sale",6.0,5.0,,vacant,1089.0,narayanganj-city,"Khan Jahan Ali, Khulna","৳3,267,000"
"1600 sqft, 3  Beds  Apartment/Flats for Rent at Lalmatia Rent",3.0,2.0,,vacant,1600.0,narayanganj-city,"Lalmatia, Dhaka","৳40,000"
"2900 sqft, 3 Beds, 5 baths  Apartment/Flats for Rent at Nikunjo 2 Rent",3.0,5.0,,vacant,2900.0,narayanganj-city,"Nikunjo, Dhaka","৳90,000"
"5 katha, Ready  Residential Plot for Sale at Bashundhara R/A Sale",,,,vacant,5.0,narayanganj-city,"Bashundhara R/A, Dhaka","৳25,000,000"
"1553 sqft, 3 Beds Ready Apartment/Flats for Sale at Mirpur 14 Sale",3.0,4.0,,vacant,1553.0,narayanganj-city,"Mirpur 14, Dhaka","৳15,500,000"
"1350 sqft, 3 Beds Almost Ready Apartment/Flats for Sale at Adabor Sale",3.0,3.0,,vacant,1350.0,narayanganj-city,"Adabor, Dhaka","৳9,450,000"
"Dhanmondi Road 6/A - 4.5 Katha Road-Frontage Land, Direct Sale Sale",,,,vacant,5.0,narayanganj-city,"Dhanmondi, Dhaka","৳240,000,000"
"c2250 sqft, 3 Beds Under Constrution Apartment/Flats for Sale at Bashundhara R/A Sale",3.0,4.0,,vacant,2250.0,narayanganj-city,"Bashundhara R/A, Dhaka","৳28,100,000"
"1090 sqft, 3 Beds Ready Apartment/Flats for Sale at Savar Sale",3.0,3.0,,vacant,1090.0,narayanganj-city,"Savar, Dhaka","৳5,502,000"
"1650 sqft, 3  Beds  Apartment/Flats for Rent at Uttara Rent",3.0,4.0,,vacant,1650.0,narayanganj-city,"Uttara, Dhaka","৳5,500"
"Premium 1250 SQFT Apartment for Sale – Kalshi, Mirpur, Dhaka Sale",2.0,3.0,,vacant,1250.0,narayanganj-city,"Mirpur 12, Dhaka","৳9,000,000"
"20 katha, Ready  Residential Plot for Sale at Narayangonj Sadar Sale",,,,vacant,20.0,narayanganj-city,"Narayangonj Sadar, Narayanganj","৳50,000,000"
"1500 sqft, 3 Beds Ready Apartment/Flats for Sale at Elephant Road Sale",3.0,3.0,,vacant,1500.0,narayanganj-city,"Elephant Road, Dhaka","৳17,300,000"
"1507 sqft, 4 Beds Ready Apartment/Flats for Sale at Sabujbag Sale",4.0,3.0,,vacant,1507.0,narayanganj-city,"Sabujbag, Dhaka","৳8,590,000"
"1350 sqft, 3 Beds Ready Apartment/Flats for Sale at Jatrabari Sale",3.0,2.0,,vacant,1350.0,narayanganj-city,"Jatrabari, Dhaka","৳7,800,000"
"1476 sqft, 5 Beds Used Apartment/Flats for Sale at Kalabagan Sale",5.0,3.0,,vacant,1476.0,narayanganj-city,"Kalabagan, Dhaka","৳14,800,000"
"2400 sqft, 4 Beds Almost Ready Apartment/Flats for Sale at Bashundhara R/A Sale",4.0,5.0,,vacant,2400.0,narayanganj-city,"Bashundhara R/A, Dhaka","৳26,400,000"
"1250 sqft, 3 Beds Upcoming  Flats for Sale at Khilkhet Sale",3.0,3.0,,vacant,1250.0,narayanganj-city,"Khilkhet, Dhaka","৳10,000,000"
"1075 sqft, 3 Beds Ready Apartment/Flats for Sale at Shewrapara Sale",3.0,3.0,,vacant,1075.0,narayanganj-city,"Shewrapara, Dhaka","৳7,525,000"
"22 katha, Commercial Plot for Rent at Gazipur Sadar Rent",,,,vacant,22.0,narayanganj-city,"Gazipur Sadar, Gazipur","৳192,000"
"23 katha, Ready  Agriculture/Farm Land for Sale at Narayangonj Sadar Sale",,,,vacant,23.0,narayanganj-city,"Narayangonj Sadar, Narayanganj","৳25,600,000"
"4200 katha, Under Development  Residential Plot for Sale at Purbachal Sale",,,,vacant,4200.0,narayanganj-city,"Purbachal, Dhaka","৳6,300,000,000"
"3030 sqft, 4 Beds Ready Apartment/Flats for Sale at Bashundhara R/A Sale",4.0,5.0,,vacant,3030.0,narayanganj-city,"Bashundhara R/A, Dhaka","৳55,100,000"
"1500 sqft, 3  Beds  Land Sharing Flat for Rent at Mirpur 1 Rent",3.0,3.0,,vacant,1500.0,narayanganj-city,"Mirpur 1, Dhaka","৳20,000"
টঙ্গী কামারঝুরি এলাকায় ৫ কাঠা জমি!! Sale,,,,vacant,5.0,narayanganj-city,"Tongi, Gazipur","৳7,500,000"
"8800 sqft, Office Space for Rent at Bashundhara R/A Rent",,,,vacant,8800.0,narayanganj-city,"Bashundhara R/A, Dhaka","৳11,616,000,000"
"1740 sqft, 3 Beds Ready Apartment/Flats for Sale at Khulshi Sale",3.0,3.0,,vacant,1740.0,narayanganj-city,"Khulshi, Chittagong","৳9,600,000"
"1300 sqft, 3 Beds Under Construction Flats for Sale at Mirpur 12 Sale",3.0,3.0,,vacant,1300.0,narayanganj-city,"Mirpur 12, Dhaka","৳8,000,000"
"1085 sqft, 3 Beds Used Flats for Sale at Wari Sale",3.0,2.0,,vacant,1085.0,narayanganj-city,"Wari, Dhaka","৳8,078,000"
"1200 sqft, 3 Beds Upcoming  Apartment/Flats for Sale at Keraniganj Sale",3.0,3.0,,vacant,1200.0,narayanganj-city,"Keraniganj, Dhaka","৳2,400,000"
"1225 sqft, 3 Beds Almost Ready Apartment/Flats for Sale at Pahartali Sale",3.0,3.0,,vacant,1225.0,narayanganj-city,"Pahartali, Chittagong","৳4,900,000"
"1159 sqft, 3 Beds Under Development Apartment/Flats for Sale at Lalbag Sale",3.0,3.0,,vacant,1159.0,narayanganj-city,"Lalbag, Dhaka","৳5,216,000"
East Facing 1150 Square Feet Flat Sell Sale,3.0,3.0,,vacant,1150.0,narayanganj-city,"Jatrabari, Dhaka","৳4,025,000"
Duplex Home for Sale at Gulshan 01 Sale,5.0,5.0,,vacant,7300.0,narayanganj-city,"Gulshan 01, Dhaka","৳642,400,000"
"1200 sqft, 3  Beds  Apartment/Flats for Rent at Chawk Bazar Rent",3.0,2.0,,vacant,1200.0,narayanganj-city,"Chawk Bazar, Chittagong","৳20,000"
"3 katha, Under Development  Residential Plot for Sale at Mawa Highway Road Sale",,,,vacant,3.0,narayanganj-city,"Mawa Highway Road, Munshiganj","৳2,310,000"
"2100 sqft, 2 Beds Used Independent House for Sale at Pirerbag Sale",2.0,2.0,,vacant,2100.0,narayanganj-city,"Pirerbag, Dhaka","৳30,000,000"
"960 sqft, 5 Beds Under Construction Apartment/Flats for Sale at Comilla Cantonment Sale",5.0,3.0,,vacant,960.0,narayanganj-city,"Comilla Cantonment, Comilla","৳2,880,000"
"21 sqft, Under Construction  Hotel and Resort for Sale at Kuakata Sale",,,,vacant,,narayanganj-city,"Kuakata, Kuakata","৳630,000"
"1450 sqft, 3  Beds  Apartment/Flats for Rent at Banasree Rent",3.0,4.0,,vacant,1450.0,narayanganj-city,"Banasree, Dhaka","৳25,000"
"860 sqft, 2 Beds Ready Apartment/Flats for Sale at Savar Sale",2.0,2.0,,vacant,800.0,narayanganj-city,"Savar, Dhaka","৳3,200,000"
"3 katha, Ready  Residential Plot for Sale at Green Model Town Sale",,,,vacant,3.0,gazipur,"Demra, Dhaka","৳7,500,000"
"2050 sqft, 4 Beds Upcoming  Land Sharing Flat for Sale at Bashundhara R/A Sale",4.0,4.0,,vacant,2050.0,gazipur,"Bashundhara R/A, Dhaka","৳10,500,000"
"1550 sqft, 3 Beds Under Construction Apartment/Flats for Sale at Bashundhara R/A Sale",3.0,3.0,,vacant,1550.0,gazipur,"Bashundhara R/A, Dhaka","৳21,200,000"
"1972 sqft, 4 Beds Under Construction Independent House for Sale at Bashundhara R/A Sale",4.0,5.0,,vacant,1972.0,gazipur,"Bashundhara R/A, Dhaka","৳22,700,000"
"2 katha, Ready  Residential Plot for Sale at Boikali Boyra Sale",,,,vacant,2.0,gazipur,"Khan Jahan Ali, Khulna","৳1,500,000"
"1141 sq.ft, 3 Beds,3 Balconies,3 Baths,Living,Dining,Kitchin Under Construction /Flats for Sale at Baganbari Residential area,Chandina,Cumilla. Sale",3.0,3.0,,vacant,1141.0,gazipur,"Chandina, Comilla","৳6,133,000"
"2148 sqft, 4 Beds Under Construction Apartment/Flats for Sale at Bashundhara R/A Sale",4.0,5.0,,vacant,2148.0,gazipur,"Bashundhara R/A, Dhaka","৳23,600,000"
"3 katha, Ready  Residential Plot for Sale at Purbachal Sale",,,,vacant,3.0,gazipur,"Purbachal, Dhaka","৳3,000,000"
"1500 sqft, South Facing Flat Sale at Priyanka Runway City, Uttara Sale",3.0,3.0,,vacant,1500.0,gazipur,"Uttara, Dhaka","৳9,900,000"
"1100 sqft, 3  Beds  Apartment/Flats for Rent at Khilkhet Rent",3.0,3.0,,vacant,1100.0,gazipur,"Khilkhet, Dhaka","৳17,000"
"1250 sqft, 3 Beds Almost Ready Apartment/Flats for Sale at Banasree Sale",3.0,3.0,,vacant,1250.0,gazipur,"Banasree, Dhaka","৳7,000,000"
"1550 sqft, 3 Beds Under Construction Apartment/Flats for Sale at Uttara Sale",3.0,3.0,,vacant,1550.0,gazipur,"Uttara, Dhaka","৳10,200,000"
"2835 sqft, 4 Beds Apartment/Flats for Sale at Uttara 17 Sale",4.0,4.0,,vacant,2835.0,gazipur,"Uttara, Dhaka","৳32,000,000"
"4360 sqft, 4 Beds Under Construction Apartment/Flats for Sale at Bashundhara R/A Sale",4.0,4.0,,vacant,4360.0,gazipur,"Bashundhara R/A, Dhaka","৳60,900,000"
"1150 sqft, 3  Beds  Apartment/Flats for Rent at Naya Paltan Rent",3.0,2.0,,vacant,1150.0,gazipur,"Naya Paltan, Dhaka","৳25,000"
"1400 sqft, 3  Beds  Apartment/Flats for Rent at Rampura Rent",3.0,3.0,,vacant,1400.0,gazipur,"Rampura, Dhaka","৳30,000"
আজকের বিনিয়োগ আগামীর স্বপ্নের ঠিকানা  মধুসিটি -৩ Sale,,,,vacant,5.0,gazipur,"Keraniganj, Dhaka","৳6,500,000"
৬০ সহজ কিস্তিতে  সুনিশ্চিত প্লটে বিনিয়োগ  করুন Sale,,,,vacant,3.0,gazipur,"Keraniganj, Dhaka","৳3,400,000"
"1972 sqft, 3 Beds Under Construction Apartment/Flats for Sale at Bashundhara R/A Sale",3.0,4.0,,vacant,1972.0,gazipur,"Bashundhara R/A, Dhaka","৳19,700,000"
"2055 sqft, 4 Beds Ready Apartment/Flats for Sale at Bashundhara R/A Sale",4.0,5.0,,vacant,2055.0,gazipur,"Bashundhara R/A, Dhaka","৳22,700,000"
"1850 sqft, 3 Beds Under Construction Flats for Sale at Bashundhara R/A Sale",3.0,4.0,,vacant,1850.0,gazipur,"Bashundhara R/A, Dhaka","৳18,900,000"
"1972 sqft, 4 Beds Under Construction Apartment/Flats for Sale at Bashundhara R/A Sale",4.0,4.0,,vacant,1972.0,gazipur,"Bashundhara R/A, Dhaka","৳21,300,000"
"1770 sqft, 4 Beds Apartment/Flats for Sale at Uttara-17 near Metro Station Sale",4.0,3.0,,vacant,1770.0,gazipur,"Uttara, Dhaka","৳15,000,000"
"2340 sqft, 4 Beds Under Construction Apartment/Flats for Sale at Bashundhara R/A Sale",4.0,4.0,,vacant,2340.0,gazipur,"Bashundhara R/A, Dhaka","৳17,600,000"
"1645 sqft, 1 Bed Under Construction Apartment/Flats for Sale at Sale",3.0,3.0,,vacant,1645.0,gazipur,"Badda, Dhaka","৳12,300,000"
Bashundhara R/A 2340 SFT লাক্সারিয়াস ফ্ল্যাট বুকিং চলছে! Sale,4.0,4.0,,vacant,2340.0,gazipur,"Bashundhara R/A, Dhaka","৳18,700,000"
1200 t Badda Rent,3.0,3.0,,vacant,1200.0,gazipur,"Badda, Dhaka","৳27,000"
"1250 sqft, 3  Beds  Apartment/Flats for Rent at Farmgate Rent",3.0,3.0,,vacant,1250.0,gazipur,"Farmgate, Dhaka","৳30,000"
"1654 sqft, Furnished 3 sides open 3 Beds  Apartment for Rent at Uttara Sector 18 Rent",3.0,4.0,,vacant,1654.0,gazipur,"Uttara, Dhaka","৳3,000"
"1495 sqft, 3  Beds  Flats for Rent Near Lalmatia City Hospital Rent",3.0,3.0,,vacant,1495.0,gazipur,"Mohammadpur, Dhaka","৳30,000"
"2100 sqft, 3 Beds Under Construction Apartment/Flats for Sale at Bashundhara R/A Sale",3.0,4.0,,vacant,2100.0,gazipur,"Bashundhara R/A, Dhaka","৳24,100,000"
"1953 sqft, 3 Beds Upcoming  Flats for Sale at Bashundhara R/A Sale",3.0,3.0,,vacant,1950.0,gazipur,"Bashundhara R/A, Dhaka","৳20,900,000"
"almost ready 2190 sqft, 4 Beds Under Construction Apartment/Flats for Sale at Bashundhara R/A Sale",4.0,4.0,,vacant,2190.0,gazipur,"Bashundhara R/A, Dhaka","৳22,500,000"
"1850 sqft, 3 Beds Under Construction Flats for Sale at Bashundhara R/A Sale",3.0,3.0,,vacant,1850.0,gazipur,"Bashundhara R/A, Dhaka","৳19,100,000"
"2190 sqft, 4 Beds Almost Ready Apartment/Flats for Sale at Bashundhara R/A Sale",4.0,4.0,,vacant,2190.0,gazipur,"Bashundhara R/A, Dhaka","৳22,500,000"
"2480 sqft, 4 Beds Upcoming  Apartment/Flats for Sale at Bashundhara R/A Sale",4.0,5.0,,vacant,2480.0,gazipur,"Bashundhara R/A, Dhaka","৳25,299,999"
2315 sqft 4 Beds Under Construction Apartment/Flats for Sale at Bashundhara R/A Sale,4.0,4.0,,vacant,2315.0,gazipur,"Bashundhara R/A, Dhaka","৳24,800,000"
"1550 sqft, 3 Beds Upcoming  Apartment/Flats for Sale at Bashundhara R/A Sale",3.0,3.0,,vacant,1450.0,gazipur,"Bashundhara R/A, Dhaka","৳14,800,000"
"2800 sqft, 4 Beds Upcoming  Apartment/Flats for Sale at Bashundhara R/A Sale",4.0,4.0,,vacant,3060.0,gazipur,"Bashundhara R/A, Dhaka","৳37,100,000"
"1950 sqft, 3 Beds Upcoming  Apartment/Flats for Sale at Bashundhara R/A Sale",3.0,3.0,,vacant,1950.0,gazipur,"Bashundhara R/A, Dhaka","৳24,400,000"
2285 sqft 4 Beds Under Construction Flats for Sale at Bashundhara R/A Sale,4.0,4.0,,vacant,2285.0,gazipur,"Bashundhara R/A, Dhaka","৳25,000,000"
2285 sft 4 Beds  Apartmen t/ Flats for Sale at Bashundhara R/A Sale,4.0,4.0,,vacant,2285.0,gazipur,"Bashundhara R/A, Dhaka","৳24,300,000"
"1800 sqft, 3  Beds  Flats for Rent at Uttara Rent",3.0,4.0,,vacant,1800.0,gazipur,"Uttara, Dhaka","৳35,500"
"1500 sqft, 4 Beds  Apartment/Flats for Rent at Mohammadpur Rent",4.0,3.0,,vacant,1508.0,gazipur,"Mohammadpur, Dhaka","৳3,000"
"2  Beds Apartment/Flats for Rent at Pallabi,Near BUP/MIST Rent",2.0,2.0,,vacant,870.0,gazipur,"Mirpur 12, Dhaka","৳15,000"
2190 sft 4 Beds Under Construction Flats at Bashundhara R/A Sale,4.0,4.0,,vacant,2190.0,gazipur,"Bashundhara R/A, Dhaka","৳22,500,000"
2100 sqft 3 Beds Under Construction Flats at Bashundhara R/A Sale,3.0,3.0,,vacant,2100.0,gazipur,"Bashundhara R/A, Dhaka","৳24,500,000"
"2475 sqft, 4 Beds Under Construction Apartment/Flats for Sale at Bashundhara R/A Sale",4.0,4.0,,vacant,2475.0,gazipur,"Bashundhara R/A, Dhaka","৳27,000,000"
আজই বিনিয়োগ করুন সঠিক প্লটে ভিজিট করুন মধুসিটির প্রকল্পগুলো Sale,,,,vacant,3.0,gazipur,"Modhu City, Dhaka","৳6,900,000"
"1746 sqft (Parking not Available), 4 Beds Under Construction Apartment/Flats for Sale at Uttara- 17 Sale",4.0,3.0,,vacant,1746.0,gazipur,"Uttara, Dhaka","৳14,300,000"
"2530 sqft, 4 Beds Under Construction Apartment/Flats for Sale at Bashundhara R/A Sale",4.0,3.0,,vacant,2530.0,gazipur,"Bashundhara R/A, Dhaka","৳25,000,000"
"2850 sqft, 4 Beds Under Construction Apartment/Flats for Sale at Jolshiri Abason Sale",4.0,4.0,,vacant,2850.0,gazipur,"Jolshiri Abason, Dhaka","৳35,200,000"
"2850 sqft, 4 Beds Under Construction Apartment/Flats for Sale at Jolshiri Abason Sale",4.0,4.0,,vacant,2850.0,gazipur,"Jolshiri Abason, Dhaka","৳35,200,000"
"2473 sqft, 4 Beds Almost Ready Apartment/Flats for Sale at Bashundhara R/A Sale",4.0,5.0,,vacant,2473.0,gazipur,"Bashundhara R/A, Dhaka","৳27,300,000"
"Exquisite 6,300 Sqft Luxury Apartment for Rent at Baridhara Diplomatic Zone | South Facing |Unparalleled Amenities | Exclusive lifestyle Features Rent",4.0,6.0,,vacant,6300.0,gazipur,"Baridhara, Dhaka","৳400,000"
"4200 sqft, 4  Beds  Apartment/Flats for Rent at Gulshan 02 Rent",4.0,4.0,,vacant,4200.0,gazipur,"Gulshan 02, Dhaka","৳350,000"
"4460 sqft, 5  Beds  Apartment/Flats for Rent at Gulshan 02 Rent",5.0,5.0,,vacant,4460.0,gazipur,"Gulshan 02, Dhaka","৳400,000"
"1950 sqft, 3  Beds  Apartment/Flats for Rent at Banani Rent",3.0,3.0,,vacant,1950.0,gazipur,"Banani, Dhaka","৳45,000"
"63 - 212 sqft, Ready Showroom/Shop/Restaurant for Sale at Manda Sale",,,,vacant,,gazipur,"Manda, Dhaka","৳3,180,000"
"1575 sft Flat for Sale at Block-L, Bashundhara R/A Sale",3.0,3.0,,vacant,1575.0,gazipur,"Bashundhara R/A, Dhaka","৳16,000,000"
